2026/7/2 1:13:50 -> COM16 连接意外断开，正在尝试自动重连...
2026/7/2 1:13:52 -> 正在尝试重新连接 [第 1 次]  连接成功
« 4634,0
518763,2613
518794,1798
518824,1803
518854,1803
518884,1803
518914,1803
518944,1800
518974,1801
519004,1802
519034,1798
519064,1802
519094,1802
519124,1803
519154,1803
519184,1798
519214,1803
519244,1802
519274,1798
519304,1803
519334,1802
519364,1803
519394,1803
519424,1803
519454,1803
519484,1799
519514,1804
519544,1824
519574,1806
519604,1806
519634,1812
519664,1803
519694,1804
519724,1802
519754,1838
519785,1988
519816,2179
519847,2094
519878,2252
519909,2057
519940,2299
519971,2083
520002,2062
520033,1927
520064,1976
520095,1943
520126,2079
520157,2204
520188,2136
520219,2297
520250,2202
520281,2182
520312,2238
520343,2232
520374,2253
520405,2295
520436,2383
520467,2290
520498,2479
520529,2308
520560,2301
520591,2104
520622,2179
520653,2111
520684,2248
520715,2322
520746,2375
520777,2532
520808,2251
520839,1805
520869,1803
520899,1803
520929,1810
520959,1809
520989,1856
521020,1939
521051,1939
521082,2195
521113,2161
521144,2257
521175,2337
521206,2327
521237,2490
521268,2405
521299,2555
521330,2419
521361,2602
521392,2463
521423,2612
521454,2504
521485,2583
521516,2666
521547,2543
521578,2689
521609,2561
521640,2692
521671,2558
521702,2690
521733,2563
521764,2709
521795,2668
521826,2685
521857,2728
521888,2597
521919,2740
521950,2600
521981,2736
522012,2618
522043,2753
522074,2626
522105,2750
522136,2767
522167,2733
522198,2772
522229,2636
522260,2773
522291,2639
522322,2769
522353,2638
522384,2794
522415,2686
522446,2737
522477,2767
522508,2726
522539,2602
522570,1804
522600,1803
522630,1803
522660,1803
522690,1803
522720,1804
522750,1805
522780,1804
522810,1815
522840,1997
522871,2129
522902,2404
522933,2335
522964,1865
522995,1803
523025,1804
523055,1803
523085,1804
523115,1810
523145,1848
523176,3299
523207,3299
523238,3299
523269,3299
523300,3299
523331,3299
523362,3299
523393,3299
523424,3299
523455,3299
523486,3299
